2024/12/17 08:41:21.632 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCACT_RS08965, spec=gm05066
2024/12/17 08:41:21.674 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1640, order=0, coreidx1=1193, coreidx2=1193
2024/12/17 08:41:21.674 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCA12A_RS08535, spec=lcx
2024/12/17 08:41:21.674 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1640, order=0, coreidx1=1193, coreidx2=1193
2024/12/17 08:41:21.674 [AWT-EventQueue-0] INFO   cgdp.corealign.Cluster Cluster id=190, name=190
2024/12/17 08:41:21.674 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LBCZ_RS08390, spec=gm04274
2024/12/17 08:41:21.674 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=190, order=0, coreidx1=1192, coreidx2=1192
2024/12/17 08:41:21.674 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCYAK_RS09330, spec=gm05061
2024/12/17 08:41:21.674 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=190, order=0, coreidx1=1192, coreidx2=1192
2024/12/17 08:41:21.674 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCACT_RS09510, spec=gm05066
2024/12/17 08:41:21.674 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=190, order=0, coreidx1=1192, coreidx2=1192
2024/12/17 08:41:21.674 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=BGL52_RS09065, spec=gm08549
2024/12/17 08:41:21.674 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=190, order=0, coreidx1=1192, coreidx2=1192
2024/12/17 08:41:21.674 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=DYY97_RS08360, spec=gm10478
2024/12/17 08:41:21.674 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=190, order=0, coreidx1=1192, coreidx2=1192
2024/12/17 08:41:21.674 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCABL_RS09590, spec=lcb
2024/12/17 08:41:21.674 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=190, order=0, coreidx1=1192, coreidx2=1192
2024/12/17 08:41:21.674 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=BN194_RS09625, spec=lcw
2024/12/17 08:41:21.674 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=190, order=0, coreidx1=1192, coreidx2=1192
2024/12/17 08:41:21.674 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCA12A_RS08530, spec=lcx
2024/12/17 08:41:21.674 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=190, order=0, coreidx1=1192, coreidx2=1192
2024/12/17 08:41:21.674 [AWT-EventQueue-0] INFO   cgdp.corealign.Cluster Cluster id=2658, name=2658
2024/12/17 08:41:21.674 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LBCZ_RS07660, spec=gm04274
2024/12/17 08:41:21.674 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=2658, order=0, coreidx1=1069, coreidx2=1069
2024/12/17 08:41:21.674 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCYAK_RS08675, spec=gm05061
2024/12/17 08:41:21.674 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=2658, order=0, coreidx1=1069, coreidx2=1069
2024/12/17 08:41:21.674 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCACT_RS08855, spec=gm05066
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=2658, order=0, coreidx1=1069, coreidx2=1069
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=BGL52_RS08345, spec=gm08549
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=2658, order=0, coreidx1=1069, coreidx2=1069
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=DYY97_RS07685, spec=gm10478
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=2658, order=0, coreidx1=1069, coreidx2=1069
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCABL_RS08935, spec=lcb
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=2658, order=0, coreidx1=1069, coreidx2=1069
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCA12A_RS07885, spec=lcx
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=2658, order=0, coreidx1=1069, coreidx2=1069
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.Cluster Cluster id=1459, name=1459
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LBCZ_RS08270, spec=gm04274
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1459, order=0, coreidx1=1171, coreidx2=1171
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCYAK_RS09220, spec=gm05061
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1459, order=0, coreidx1=1171, coreidx2=1171
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCACT_RS09400, spec=gm05066
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1459, order=0, coreidx1=1171, coreidx2=1171
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=BGL52_RS08940, spec=gm08549
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1459, order=0, coreidx1=1171, coreidx2=1171
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=DYY97_RS08250, spec=gm10478
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1459, order=0, coreidx1=1171, coreidx2=1171
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCABL_RS09480, spec=lcb
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1459, order=0, coreidx1=1171, coreidx2=1171
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=BN194_RS09515, spec=lcw
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1459, order=0, coreidx1=1171, coreidx2=1171
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCA12A_RS08420, spec=lcx
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1459, order=0, coreidx1=1171, coreidx2=1171
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.Cluster Cluster id=1530, name=1530
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LBCZ_RS07590, spec=gm04274
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1530, order=0, coreidx1=1056, coreidx2=1056
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCYAK_RS08610, spec=gm05061
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1530, order=0, coreidx1=1056, coreidx2=1056
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCACT_RS08790, spec=gm05066
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1530, order=0, coreidx1=1056, coreidx2=1056
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=BGL52_RS08270, spec=gm08549
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1530, order=0, coreidx1=1056, coreidx2=1056
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=DYY97_RS07610, spec=gm10478
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1530, order=0, coreidx1=1056, coreidx2=1056
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCABL_RS08870, spec=lcb
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1530, order=0, coreidx1=1056, coreidx2=1056
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=BN194_RS08890, spec=lcw
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1530, order=0, coreidx1=1056, coreidx2=1056
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCA12A_RS07820, spec=lcx
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1530, order=0, coreidx1=1056, coreidx2=1056
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.Cluster Cluster id=2167, name=2167
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LBCZ_RS08140, spec=gm04274
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=2167, order=0, coreidx1=1154, coreidx2=1154
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCYAK_RS09135, spec=gm05061
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=2167, order=0, coreidx1=1154, coreidx2=1154
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCACT_RS09315, spec=gm05066
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=2167, order=0, coreidx1=1154, coreidx2=1154
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=BGL52_RS08825, spec=gm08549
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=2167, order=0, coreidx1=1154, coreidx2=1154
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=DYY97_RS08135, spec=gm10478
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=2167, order=0, coreidx1=1154, coreidx2=1154
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCABL_RS09395, spec=lcb
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=2167, order=0, coreidx1=1154, coreidx2=1154
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=BN194_RS09430, spec=lcw
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=2167, order=0, coreidx1=1154, coreidx2=1154
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCA12A_RS08335, spec=lcx
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=2167, order=0, coreidx1=1154, coreidx2=1154
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.Cluster Cluster id=2291, name=2291
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LBCZ_RS08035, spec=gm04274
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=2291, order=0, coreidx1=1140, coreidx2=1140
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCYAK_RS09060, spec=gm05061
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=2291, order=0, coreidx1=1140, coreidx2=1140
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCACT_RS09240, spec=gm05066
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=2291, order=0, coreidx1=1140, coreidx2=1140
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=BGL52_RS08720, spec=gm08549
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=2291, order=0, coreidx1=1140, coreidx2=1140
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=DYY97_RS08060, spec=gm10478
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=2291, order=0, coreidx1=1140, coreidx2=1140
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCABL_RS09320, spec=lcb
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=2291, order=0, coreidx1=1140, coreidx2=1140
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=BN194_RS09355, spec=lcw
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=2291, order=0, coreidx1=1140, coreidx2=1140
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCA12A_RS08260, spec=lcx
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=2291, order=0, coreidx1=1140, coreidx2=1140
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.Cluster Cluster id=2533, name=2533
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LBCZ_RS08125, spec=gm04274
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=2533, order=0, coreidx1=1151, coreidx2=1151
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCYAK_RS09115, spec=gm05061
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=2533, order=0, coreidx1=1151, coreidx2=1151
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCACT_RS09295, spec=gm05066
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=2533, order=0, coreidx1=1151, coreidx2=1151
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=BGL52_RS08800, spec=gm08549
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=2533, order=0, coreidx1=1151, coreidx2=1151
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=DYY97_RS08115, spec=gm10478
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=2533, order=0, coreidx1=1151, coreidx2=1151
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCABL_RS09375, spec=lcb
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=2533, order=0, coreidx1=1151, coreidx2=1151
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCA12A_RS08315, spec=lcx
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=2533, order=0, coreidx1=1151, coreidx2=1151
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.Cluster Cluster id=1453, name=1453
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LBCZ_RS07730, spec=gm04274
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1453, order=0, coreidx1=1083, coreidx2=1083
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCYAK_RS08745, spec=gm05061
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1453, order=0, coreidx1=1083, coreidx2=1083
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCACT_RS08925, spec=gm05066
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1453, order=0, coreidx1=1083, coreidx2=1083
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=BGL52_RS08420, spec=gm08549
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1453, order=0, coreidx1=1083, coreidx2=1083
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=DYY97_RS07760, spec=gm10478
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1453, order=0, coreidx1=1083, coreidx2=1083
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCABL_RS09005, spec=lcb
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1453, order=0, coreidx1=1083, coreidx2=1083
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=BN194_RS09035, spec=lcw
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1453, order=0, coreidx1=1083, coreidx2=1083
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCA12A_RS07955, spec=lcx
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1453, order=0, coreidx1=1083, coreidx2=1083
2024/12/17 08:41:21.675 [AWT-EventQueue-0] INFO   cgdp.corealign.Cluster Cluster id=2171, name=2171
2024/12/17 08:41:21.676 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LBCZ_RS07915, spec=gm04274
2024/12/17 08:41:21.676 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=2171, order=0, coreidx1=1119, coreidx2=1119
2024/12/17 08:41:21.676 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCYAK_RS08945, spec=gm05061
2024/12/17 08:41:21.676 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=2171, order=0, coreidx1=1119, coreidx2=1119
2024/12/17 08:41:21.676 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCACT_RS09125, spec=gm05066
2024/12/17 08:41:21.676 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=2171, order=0, coreidx1=1119, coreidx2=1119
2024/12/17 08:41:21.676 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=BGL52_RS08610, spec=gm08549
2024/12/17 08:41:21.676 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=2171, order=0, coreidx1=1119, coreidx2=1119
2024/12/17 08:41:21.676 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=DYY97_RS07950, spec=gm10478
2024/12/17 08:41:21.676 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=2171, order=0, coreidx1=1119, coreidx2=1119
2024/12/17 08:41:21.676 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCABL_RS09205, spec=lcb
2024/12/17 08:41:21.676 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=2171, order=0, coreidx1=1119, coreidx2=1119
2024/12/17 08:41:21.676 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=BN194_RS09240, spec=lcw
2024/12/17 08:41:21.676 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=2171, order=0, coreidx1=1119, coreidx2=1119
2024/12/17 08:41:21.676 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCA12A_RS08140, spec=lcx
2024/12/17 08:41:21.676 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=2171, order=0, coreidx1=1119, coreidx2=1119
2024/12/17 08:41:21.676 [AWT-EventQueue-0] INFO   cgdp.corealign.Cluster Cluster id=1912, name=1912
2024/12/17 08:41:21.676 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LBCZ_RS08385, spec=gm04274
2024/12/17 08:41:21.676 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1912, order=0, coreidx1=1191, coreidx2=1191
2024/12/17 08:41:21.676 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCYAK_RS09325, spec=gm05061
2024/12/17 08:41:21.676 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1912, order=0, coreidx1=1191, coreidx2=1191
2024/12/17 08:41:21.676 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCACT_RS09505, spec=gm05066
2024/12/17 08:41:21.676 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1912, order=0, coreidx1=1191, coreidx2=1191
2024/12/17 08:41:21.676 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=BGL52_RS09060, spec=gm08549
2024/12/17 08:41:21.676 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1912, order=0, coreidx1=1191, coreidx2=1191
2024/12/17 08:41:21.676 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=DYY97_RS08355, spec=gm10478
2024/12/17 08:41:21.676 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1912, order=0, coreidx1=1191, coreidx2=1191
2024/12/17 08:41:21.676 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCABL_RS09585, spec=lcb
2024/12/17 08:41:21.676 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1912, order=0, coreidx1=1191, coreidx2=1191
2024/12/17 08:41:21.676 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=BN194_RS09620, spec=lcw
2024/12/17 08:41:21.676 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1912, order=0, coreidx1=1191, coreidx2=1191
2024/12/17 08:41:21.676 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCA12A_RS08525, spec=lcx
2024/12/17 08:41:21.676 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1912, order=0, coreidx1=1191, coreidx2=1191
2024/12/17 08:41:21.676 [AWT-EventQueue-0] INFO   cgdp.corealign.Cluster Cluster id=1915, name=1915
2024/12/17 08:41:21.676 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LBCZ_RS08020, spec=gm04274
2024/12/17 08:41:21.676 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1915, order=0, coreidx1=1137, coreidx2=1137
2024/12/17 08:41:21.676 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCYAK_RS09045, spec=gm05061
2024/12/17 08:41:21.676 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1915, order=0, coreidx1=1137, coreidx2=1137
2024/12/17 08:41:21.676 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCACT_RS09225, spec=gm05066
2024/12/17 08:41:21.676 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1915, order=0, coreidx1=1137, coreidx2=1137
2024/12/17 08:41:21.676 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=BGL52_RS08705, spec=gm08549
2024/12/17 08:41:21.676 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1915, order=0, coreidx1=1137, coreidx2=1137
2024/12/17 08:41:21.676 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=DYY97_RS08045, spec=gm10478
2024/12/17 08:41:21.676 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1915, order=0, coreidx1=1137, coreidx2=1137
2024/12/17 08:41:21.676 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCABL_RS09305, spec=lcb
2024/12/17 08:41:21.676 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1915, order=0, coreidx1=1137, coreidx2=1137
2024/12/17 08:41:21.676 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=BN194_RS09340, spec=lcw
2024/12/17 08:41:21.676 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1915, order=0, coreidx1=1137, coreidx2=1137
2024/12/17 08:41:21.676 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCA12A_RS08245, spec=lcx
2024/12/17 08:41:21.676 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1915, order=0, coreidx1=1137, coreidx2=1137
2024/12/17 08:41:21.676 [AWT-EventQueue-0] INFO   cgdp.corealign.Cluster Cluster id=2074, name=2074
2024/12/17 08:41:21.676 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LBCZ_RS07490, spec=gm04274
2024/12/17 08:41:21.676 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=2074, order=0, coreidx1=1036, coreidx2=1036
2024/12/17 08:41:21.676 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCYAK_RS08510, spec=gm05061
2024/12/17 08:41:21.676 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=2074, order=0, coreidx1=1036, coreidx2=1036
2024/12/17 08:41:21.676 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCACT_RS08690, spec=gm05066
